mode_of_transport,day,time,impacts,illumination_effect,campaign_name,frame,quarter_of_hour
2,1,63,32.4500794502,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167414,2025-07-21 21:30:00
2,1,64,0.3930571572,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167414,2025-07-21 21:45:00
2,1,65,20.4594603551,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167414,2025-07-21 22:00:00
2,1,68,7.6557045339,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167414,2025-07-21 22:45:00
2,1,69,3.8226056348,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167414,2025-07-21 23:00:00
2,1,70,35.7961179559,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167414,2025-07-21 23:15:00
2,1,72,3.5671261005,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167414,2025-07-21 23:45:00
2,1,73,3.9509496538,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167414,2025-07-22 00:00:00
2,1,77,0.0381022478,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167414,2025-07-22 01:00:00
2,1,78,0.0079702944,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167414,2025-07-22 01:15:00
2,1,84,0.1574136513,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167414,2025-07-22 02:45:00
2,1,92,0.0069439778,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167414,2025-07-22 04:45:00
2,1,4,0.0136663466,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167444,2025-07-21 06:45:00
2,1,5,16.7263577581,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167444,2025-07-21 07:00:00
2,1,6,0.394023537,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167444,2025-07-21 07:15:00
2,1,7,0.0001565361,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167444,2025-07-21 07:30:00
2,1,8,2.676265389,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167444,2025-07-21 07:45:00
2,1,9,34.5788621091,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167444,2025-07-21 08:00:00
2,1,10,1.8225268318,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167444,2025-07-21 08:15:00
2,1,11,7.5620203864,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167444,2025-07-21 08:30:00
2,1,12,57.9240698069,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167444,2025-07-21 08:45:00
2,1,13,33.9619296609,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167444,2025-07-21 09:00:00
2,1,14,6.3036861486,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167444,2025-07-21 09:15:00
2,1,15,11.9693340885,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167444,2025-07-21 09:30:00
2,1,16,0.0000826585,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167444,2025-07-21 09:45:00
2,1,18,11.8609789959,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167444,2025-07-21 10:15:00
2,1,19,0.0075292195,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167444,2025-07-21 10:30:00
2,1,20,0.4501138712,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167444,2025-07-21 10:45:00
2,1,22,29.629026771,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167444,2025-07-21 11:15:00
2,1,27,0.0006809537,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167444,2025-07-21 12:30:00
2,1,28,11.4944935217,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167444,2025-07-21 12:45:00
2,1,29,16.9621134411,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167444,2025-07-21 13:00:00
2,1,30,11.4662292163,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167444,2025-07-21 13:15:00
2,1,32,0.6280914649,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167444,2025-07-21 13:45:00
2,1,33,15.8283882631,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167444,2025-07-21 14:00:00
2,1,34,0.4762643905,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167444,2025-07-21 14:15:00
2,1,35,4.0053431963,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167444,2025-07-21 14:30:00
2,1,36,15.3702587728,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167444,2025-07-21 14:45:00
2,1,37,5.2218188375,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167444,2025-07-21 15:00:00
2,1,38,20.900216313,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167444,2025-07-21 15:15:00
2,1,41,26.6687313205,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167444,2025-07-21 16:00:00
2,1,42,4.2654002355,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167444,2025-07-21 16:15:00
2,1,43,0.3998111176,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167444,2025-07-21 16:30:00
2,1,44,42.5269758303,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167444,2025-07-21 16:45:00
2,1,45,14.8544600817,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167444,2025-07-21 17:00:00
2,1,46,0.0025834831,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167444,2025-07-21 17:15:00
2,1,47,53.318782444,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167444,2025-07-21 17:30:00
2,1,48,109.7944716938,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167444,2025-07-21 17:45:00
2,1,49,34.3226159225,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167444,2025-07-21 18:00:00
2,1,50,0.336546992,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167444,2025-07-21 18:15:00
2,1,51,3.4268624376,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167444,2025-07-21 18:30:00
2,1,52,22.1352313052,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167444,2025-07-21 18:45:00
2,1,53,23.1886069939,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167444,2025-07-21 19:00:00
2,1,54,7.1088371561,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167444,2025-07-21 19:15:00
2,1,55,61.5929298347,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167444,2025-07-21 19:30:00
2,1,56,27.4231742509,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167444,2025-07-21 19:45:00
2,1,57,7.5660110959,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167444,2025-07-21 20:00:00
2,1,62,13.2801028821,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167444,2025-07-21 21:15:00
2,1,63,0.0002915303,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167444,2025-07-21 21:30:00
2,1,64,0.006707905,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167444,2025-07-21 21:45:00
2,1,65,82.1388474169,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167444,2025-07-21 22:00:00
2,1,66,10.7459858842,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167444,2025-07-21 22:15:00
2,1,67,11.9235735245,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167444,2025-07-21 22:30:00
2,1,68,8.9921905952,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167444,2025-07-21 22:45:00
2,1,69,7.5431706932,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167444,2025-07-21 23:00:00
2,1,70,4.8161837614,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167444,2025-07-21 23:15:00
2,1,71,4.7767580302,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167444,2025-07-21 23:30:00
2,1,75,1.0754260113,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167444,2025-07-22 00:30:00
2,1,76,0.048674281,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167444,2025-07-22 00:45:00
2,1,77,0.0630358083,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167444,2025-07-22 01:00:00
2,1,78,0.0099866333,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167444,2025-07-22 01:15:00
2,1,81,0.01549301,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167444,2025-07-22 02:00:00
2,1,92,0.0059552146,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167444,2025-07-22 04:45:00
2,1,2,9.564648523,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167461,2025-07-21 06:15:00
2,1,3,1.9838387775,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167461,2025-07-21 06:30:00
2,1,4,2.6870370883,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167461,2025-07-21 06:45:00
2,1,5,30.3668012508,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167461,2025-07-21 07:00:00
2,1,6,110.6219785781,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167461,2025-07-21 07:15:00
2,1,7,0.0610211661,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167461,2025-07-21 07:30:00
2,1,8,60.7959099641,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167461,2025-07-21 07:45:00
2,1,9,19.3708465088,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167461,2025-07-21 08:00:00
2,1,10,3.2280067815,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167461,2025-07-21 08:15:00
2,1,11,38.9339514825,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167461,2025-07-21 08:30:00
2,1,12,47.7620499495,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167461,2025-07-21 08:45:00
2,1,13,16.111629285,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167461,2025-07-21 09:00:00
2,1,14,7.5737688422,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167461,2025-07-21 09:15:00
2,1,15,2.0806025758,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167461,2025-07-21 09:30:00
2,1,16,0.893212889,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167461,2025-07-21 09:45:00
2,1,17,40.2631374953,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167461,2025-07-21 10:00:00
2,1,18,0.0047468904,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167461,2025-07-21 10:15:00
2,1,20,0.0004387329,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167461,2025-07-21 10:45:00
2,1,22,12.5241443973,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167461,2025-07-21 11:15:00
2,1,24,10.860597269,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167461,2025-07-21 11:45:00
2,1,26,0.0091485818,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167461,2025-07-21 12:15:00
2,1,28,0.0000660224,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167461,2025-07-21 12:45:00
2,1,30,2.3526583284,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167461,2025-07-21 13:15:00
2,1,31,1.4796943791,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167461,2025-07-21 13:30:00
2,1,32,0.0056966719,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167461,2025-07-21 13:45:00
2,1,33,3.8194858097,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167461,2025-07-21 14:00:00
2,1,34,4.3034094005,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167461,2025-07-21 14:15:00
2,1,35,0.0074510465,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167461,2025-07-21 14:30:00
2,1,36,21.3753981375,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167461,2025-07-21 14:45:00
2,1,37,3.5684712165,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167461,2025-07-21 15:00:00
2,1,38,36.515957376,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167461,2025-07-21 15:15:00
2,1,40,24.2246863259,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167461,2025-07-21 15:45:00
2,1,41,14.3771727347,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167461,2025-07-21 16:00:00
2,1,42,0.3897162897,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167461,2025-07-21 16:15:00
2,1,43,22.1005496175,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167461,2025-07-21 16:30:00
2,1,44,6.4996173144,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167461,2025-07-21 16:45:00
2,1,47,2.8886690185,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167461,2025-07-21 17:30:00
2,1,48,29.1921809193,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167461,2025-07-21 17:45:00
2,1,49,31.2304591841,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167461,2025-07-21 18:00:00
2,1,50,2.1675941506,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167461,2025-07-21 18:15:00
2,1,51,6.0926694683,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167461,2025-07-21 18:30:00
2,1,53,19.9391733207,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167461,2025-07-21 19:00:00
2,1,54,3.5064153252,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167461,2025-07-21 19:15:00
2,1,55,14.2986021892,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167461,2025-07-21 19:30:00
2,1,56,15.9887902862,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167461,2025-07-21 19:45:00
2,1,57,0.0024276976,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167461,2025-07-21 20:00:00
2,1,59,3.5641304033,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167461,2025-07-21 20:30:00
2,1,61,4.8600363788,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167461,2025-07-21 21:00:00
2,1,62,9.345823111,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167461,2025-07-21 21:15:00
2,1,67,8.8106443012,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167461,2025-07-21 22:30:00
2,1,68,37.9187007093,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167461,2025-07-21 22:45:00
2,1,69,1.0140764692,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167461,2025-07-21 23:00:00
2,1,71,3.8508504984,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167461,2025-07-21 23:30:00
2,1,72,3.3883524627,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167461,2025-07-21 23:45:00
2,1,73,2.7327590925,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167461,2025-07-22 00:00:00
2,1,75,0.7911627511,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167461,2025-07-22 00:30:00
2,1,76,0.2152832407,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167461,2025-07-22 00:45:00
2,1,78,0.0047215873,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167461,2025-07-22 01:15:00
2,1,81,0.0141598879,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167461,2025-07-22 02:00:00
2,1,88,0.0130915471,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167461,2025-07-22 03:45:00
2,1,93,0.0984250881,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167461,2025-07-22 05:00:00
2,1,94,0.553052143,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167461,2025-07-22 05:15:00
2,1,1,233.8269255025,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167554,2025-07-21 06:00:00
2,1,2,49.7350189357,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167554,2025-07-21 06:15:00
2,1,3,35.4356594566,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167554,2025-07-21 06:30:00
2,1,4,9.8753906964,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167554,2025-07-21 06:45:00
2,1,5,103.3813837975,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167554,2025-07-21 07:00:00
2,1,6,6.204020336,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167554,2025-07-21 07:15:00
2,1,7,110.625501235,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167554,2025-07-21 07:30:00
2,1,8,17.0260390617,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167554,2025-07-21 07:45:00
2,1,9,108.1628321198,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167554,2025-07-21 08:00:00
2,1,10,191.0934861406,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167554,2025-07-21 08:15:00
2,1,11,174.7364688355,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167554,2025-07-21 08:30:00
2,1,12,134.8167223021,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167554,2025-07-21 08:45:00
2,1,13,68.8267316546,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167554,2025-07-21 09:00:00
2,1,14,170.1048654895,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167554,2025-07-21 09:15:00
2,1,15,28.2677255957,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167554,2025-07-21 09:30:00
2,1,16,0.1108703692,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167554,2025-07-21 09:45:00
2,1,17,51.8153903664,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167554,2025-07-21 10:00:00
2,1,18,6.6842030604,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167554,2025-07-21 10:15:00
2,1,19,22.6472162281,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167554,2025-07-21 10:30:00
2,1,20,10.2987149182,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167554,2025-07-21 10:45:00
2,1,22,11.4515126081,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167554,2025-07-21 11:15:00
2,1,23,10.4495811173,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167554,2025-07-21 11:30:00
2,1,24,6.2909059119,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167554,2025-07-21 11:45:00
2,1,25,19.4683313235,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167554,2025-07-21 12:00:00
2,1,26,1.4630356325,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167554,2025-07-21 12:15:00
2,1,27,157.4221522606,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167554,2025-07-21 12:30:00
2,1,28,4.0588066314,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167554,2025-07-21 12:45:00
2,1,29,45.3136502163,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167554,2025-07-21 13:00:00
2,1,30,2.9507551012,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167554,2025-07-21 13:15:00
2,1,31,63.8860236251,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167554,2025-07-21 13:30:00
2,1,32,39.5771751904,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167554,2025-07-21 13:45:00
2,1,33,56.9611820941,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167554,2025-07-21 14:00:00
2,1,34,0.9026484098,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167554,2025-07-21 14:15:00
2,1,35,3.0998937749,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167554,2025-07-21 14:30:00
2,1,36,13.3578187916,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167554,2025-07-21 14:45:00
2,1,37,26.8085739759,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167554,2025-07-21 15:00:00
2,1,38,102.4179810365,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167554,2025-07-21 15:15:00
2,1,39,6.7963967691,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167554,2025-07-21 15:30:00
2,1,40,32.5182592495,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167554,2025-07-21 15:45:00
2,1,41,1.1372089319,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167554,2025-07-21 16:00:00
2,1,42,68.5299633386,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167554,2025-07-21 16:15:00
2,1,43,25.8549633238,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167554,2025-07-21 16:30:00
2,1,44,106.1434920847,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167554,2025-07-21 16:45:00
2,1,45,135.0972681072,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167554,2025-07-21 17:00:00
2,1,46,133.2540963829,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167554,2025-07-21 17:15:00
2,1,47,53.4037233791,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167554,2025-07-21 17:30:00
2,1,48,140.2260342989,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167554,2025-07-21 17:45:00
2,1,49,132.8515045396,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167554,2025-07-21 18:00:00
2,1,50,412.5931037816,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167554,2025-07-21 18:15:00
2,1,51,4.8528245092,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167554,2025-07-21 18:30:00
2,1,52,31.0125238972,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167554,2025-07-21 18:45:00
2,1,53,82.6196272499,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167554,2025-07-21 19:00:00
2,1,54,45.8340202922,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167554,2025-07-21 19:15:00
2,1,55,0.067136623,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167554,2025-07-21 19:30:00
2,1,56,8.4162505021,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167554,2025-07-21 19:45:00
2,1,57,2.729609066,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167554,2025-07-21 20:00:00
2,1,58,37.5358956341,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167554,2025-07-21 20:15:00
2,1,60,4.7845512209,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167554,2025-07-21 20:45:00
2,1,61,19.2404479624,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167554,2025-07-21 21:00:00
2,1,63,11.2697410955,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167554,2025-07-21 21:30:00
2,1,64,8.2979385521,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167554,2025-07-21 21:45:00
2,1,67,2.7589069607,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167554,2025-07-21 22:30:00
2,1,68,6.6992782817,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167554,2025-07-21 22:45:00
2,1,69,16.9573408538,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167554,2025-07-21 23:00:00
2,1,70,18.3746707683,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167554,2025-07-21 23:15:00
2,1,73,8.6741488076,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167554,2025-07-22 00:00:00
2,1,74,4.5295058874,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167554,2025-07-22 00:15:00
2,1,75,2.8310706274,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167554,2025-07-22 00:30:00
2,1,77,0.153475302,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167554,2025-07-22 01:00:00
2,1,94,1.7716904822,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167554,2025-07-22 05:15:00
2,1,95,5.4893121125,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167554,2025-07-22 05:30:00
2,1,96,18.150752398,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167554,2025-07-22 05:45:00
2,1,1,24.6479708506,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167607,2025-07-21 06:00:00
2,1,2,55.5474654163,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167607,2025-07-21 06:15:00
2,1,3,8.6252527051,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167607,2025-07-21 06:30:00
2,1,4,163.1888574221,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167607,2025-07-21 06:45:00
2,1,5,92.8819175678,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167607,2025-07-21 07:00:00
2,1,6,57.7638365411,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167607,2025-07-21 07:15:00
2,1,7,86.888649306,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167607,2025-07-21 07:30:00
2,1,8,105.2808879899,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167607,2025-07-21 07:45:00
2,1,9,94.4008359374,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167607,2025-07-21 08:00:00
2,1,10,122.0833641844,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167607,2025-07-21 08:15:00
2,1,11,192.6957914196,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167607,2025-07-21 08:30:00
2,1,12,130.7642202037,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167607,2025-07-21 08:45:00
2,1,13,90.8856738722,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167607,2025-07-21 09:00:00
2,1,14,56.6966487962,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167607,2025-07-21 09:15:00
2,1,15,4.2981923278,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167607,2025-07-21 09:30:00
2,1,16,31.0535289795,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167607,2025-07-21 09:45:00
2,1,17,44.3221544601,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167607,2025-07-21 10:00:00
2,1,18,45.1291300364,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167607,2025-07-21 10:15:00
2,1,19,24.1933066624,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167607,2025-07-21 10:30:00
2,1,20,17.0722276194,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167607,2025-07-21 10:45:00
2,1,21,6.1629848512,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167607,2025-07-21 11:00:00
2,1,22,114.9963396448,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167607,2025-07-21 11:15:00
